,(Intercept),Drainage,EstLarvalAge,SampDist,SampSize,TreatMonth,YearSinceTreat,EstLarvalAge:YearSinceTreat,SampDist:SampSize,TreatMonth:YearSinceTreat,df,logLik,AICc,delta,weight
24,-76.5566951721136,-0.0147399034781896,70.5225353045314,3.36745801492179,NA,+,NA,NA,NA,NA,10,-109.965361271682,264.375166987808,28.2538468431941,1.58898614821106e-07
31,-71.7806501246733,NA,69.3191528580411,4.96136177233446,-0.14819935034483,+,NA,NA,NA,NA,10,-110.074492430874,264.593429306192,28.4721091615782,1.42470533662843e-07
115,-38.8824397474571,NA,38.3613802866564,NA,NA,+,-26.2168310182525,19.8294063359681,NA,NA,10,-110.160559045857,264.765562536159,28.6442423915451,1.30721431511836e-07
55,-67.1286650394877,NA,65.4067176811294,2.53922828421822,NA,+,-7.27617710141416,NA,NA,NA,10,-110.281514076335,265.007472597114,28.8861524524996,1.15828836216452e-07
59,-58.5128913769721,NA,59.4029836851073,NA,-0.0662179592356617,+,-4.24923367043957,NA,NA,NA,10,-110.288905431305,265.022255307054,28.9009351624405,1.1497586037908e-07
157,-10.7115725369437,NA,NA,11.0722979526066,0.235412879585772,+,NA,NA,-0.0797459610667919,NA,10,-112.065030893341,268.574506231127,32.4531860865129,1.94645864409472e-08
58,30.7617536742752,-0.0143672844294862,NA,NA,-0.0740814465229719,+,-10.9930590629363,NA,NA,NA,10,-112.21867338892,268.881791222284,32.76047107767,1.66924119008454e-08
54,27.8562780639576,-0.0137907381862055,NA,-2.16728023892065,NA,+,-12.4431030324013,NA,NA,NA,10,-112.239652844326,268.923750133096,32.8024299884825,1.634586211336e-08
30,17.3343916844817,-0.00976947110770718,NA,-1.50578422355199,-0.103596633279472,+,NA,NA,NA,NA,10,-112.413939007553,269.272322459551,33.1510023149372,1.3731447225871e-08
61,18.680318803312,NA,NA,-2.38760282754228,-0.0598988449754647,+,-6.55371473294319,NA,NA,NA,10,-112.493847164,269.432138772445,33.3108186278311,1.2676887630684e-08
159,-123.351626693892,NA,81.5182165831764,27.3902616627566,0.357537220951271,+,NA,NA,-0.125938182162424,NA,11,-108.428193153085,271.85638630617,35.7350661615558,3.77219363022847e-09
32,-70.6798858388433,-0.016810416690853,75.1860954105939,6.97641327974085,-0.174388810361689,+,NA,NA,NA,NA,11,-109.452035378801,273.904070757603,37.782750612989,1.35501763811732e-09
56,-58.7523730609574,-0.0202126735792688,71.3145049830286,4.75481051381329,NA,+,-13.40760747308,NA,NA,NA,11,-109.487949620704,273.975899241409,37.8545790967949,1.3072167117192e-09
116,-40.7826049427667,-0.01503359054912,51.1958280702517,NA,NA,+,-19.5391752997614,9.07055821910463,NA,NA,11,-109.749642268792,274.499284537584,38.3779643929703,1.00622688827916e-09
60,-48.4672417100191,-0.0161758553807866,60.7398321404299,NA,-0.0437487485341428,+,-9.34603090779922,NA,NA,NA,11,-109.753095214955,274.506190429911,38.3848702852968,1.00275843264733e-09
63,-67.5627028778156,NA,68.6555298030432,4.85338186435918,-0.130258370145241,+,-3.64432990779048,NA,NA,NA,11,-110.040889575622,275.081779151243,38.9604590066294,7.51984380761101e-10
123,-34.5085599642496,NA,36.0907130876751,NA,-0.0762487358237813,+,-24.9110689913437,21.0852266227739,NA,NA,11,-110.053121311789,275.106242623579,38.9849224789648,7.42842331761417e-10
119,-44.9529061185385,NA,43.6309139702671,2.51457672099984,NA,+,-26.9354707054462,19.748695356875,NA,NA,11,-110.073179784208,275.146359568415,39.0250394238012,7.28090493612094e-10
158,-8.68600003336707,-0.0153135750364988,NA,15.5010827455305,0.292885507333392,+,NA,NA,-0.0985312891815494,NA,11,-111.662033033862,278.324066067725,42.2027459231106,1.48646662218405e-10
189,-10.1035270370925,NA,NA,10.9353902502012,0.234103163700267,+,-0.403490924915528,NA,-0.0789558950902633,NA,11,-112.064743067849,279.129486135698,43.0081659910844,9.93711729702945e-11
62,29.4119165115868,-0.013694231514945,NA,-1.29316322365335,-0.056795556936377,+,-10.8499272502055,NA,NA,NA,11,-112.201457651979,279.402915303957,43.2815951593432,8.66734386108871e-11
160,-138.902481004502,-0.0281866333041541,95.4706669566381,38.3349591554087,0.484225583895834,+,NA,NA,-0.168421173016688,NA,12,-106.447783192823,281.466994957075,45.3456748124613,3.0879966816282e-11
191,-140.267473960774,NA,84.7632805134015,30.8390125603981,0.389176729849364,+,8.24963741787352,NA,-0.143930413276975,NA,12,-108.260658579548,285.092745730525,48.9714255859113,5.03912403212884e-12
64,-59.1608025783867,-0.020286675662024,74.6228115664423,7.10404727389149,-0.131776536596175,+,-9.75587918059428,NA,NA,NA,12,-109.221005933242,287.013440437913,50.8921202932988,1.92877466007454e-12
120,-52.4113368942796,-0.0189694557775189,64.2185571186824,4.61091534143663,NA,+,-19.108684703024,6.10584314294736,NA,NA,12,-109.469720975363,287.510870522154,51.3895503775399,1.50406263160417e-12
124,-37.7016199310996,-0.0141043247535358,48.8640020754719,NA,-0.0516624800629565,+,-19.0672171584687,10.5864744262569,NA,NA,12,-109.700005998444,287.971440568317,51.8501204237031,1.19468773896648e-12
127,-42.869317685067,NA,44.6938731287509,5.0606643068272,-0.143473688698557,+,-25.2061243840223,22.0299914073802,NA,NA,12,-109.777135520286,288.125699612,52.0043794673864,1.10600599452631e-12
305,13.8881227392727,NA,NA,NA,NA,+,-6.27661311781815,NA,NA,+,12,-111.318189951379,291.207808474187,55.0864883295734,2.36856902290908e-13
190,-1.48059630085866,-0.0165756099124304,NA,14.2812872862099,0.282461286358332,+,-4.67063568539256,NA,-0.0909339804437975,NA,12,-111.624603877855,291.820636327139,55.6993161825253,1.74346072179733e-13
192,-143.301362351828,-0.0276540887668553,96.1072820760578,39.0849068960994,0.490609236018593,+,2.28856431465638,NA,-0.172609815548648,NA,13,-106.43296796641,299.532602599486,63.4112824548721,3.6879070732927e-15
255,-114.862971119223,NA,59.5959457710144,31.3041577440478,0.380131952973894,+,-14.4217112073407,23.2787339839374,-0.145293596423046,NA,13,-107.907378574582,302.48142381583,66.3601036712165,8.4421211080446e-16
128,-50.2560666635601,-0.0185405897252031,64.7666110345617,6.99115013002203,-0.1367984885034,+,-17.6367471400727,8.58944142246203,NA,NA,13,-109.184315542859,305.035297752384,68.9139776077704,2.3544252085503e-16
307,-68.5371420264907,NA,60.4451941615598,NA,NA,+,-0.781595466767299,NA,NA,+,13,-109.280105090191,305.226876847049,69.1055567024354,2.13936076730009e-16
309,10.1224801050167,NA,NA,18.8282131712809,NA,+,-6.27661311781828,NA,NA,+,13,-110.271967769702,307.21060220607,71.0892820614563,7.93457260898682e-17
313,17.4275043196348,NA,NA,NA,-0.268504809544715,+,5.12263652376202,NA,NA,+,13,-111.014608471526,308.695883609718,72.5745634651042,3.77571130154802e-17
306,16.5332060360763,-0.0150366492324758,NA,NA,NA,+,-3.31029231468429,NA,NA,+,13,-111.072967826269,308.812602319206,72.6912821745917,3.56166963836488e-17
311,-113.72857107922,NA,88.7906327877285,32.6927909943133,NA,+,1.79526259015712,NA,NA,+,14,-105.460378415991,322.920756831982,86.7994366873678,3.07685341740522e-20
256,-138.75196551193,-0.0267964265905841,91.341749162724,38.9107438870536,0.485877190682249,+,-1.50253758035283,4.08249819489676,-0.17195942203526,NA,14,-106.422074143424,324.844148286848,88.7228281422341,1.17610923212111e-20
315,-64.6910031380594,NA,60.1360821661441,NA,-0.259798950631089,+,10.2199498013512,NA,NA,+,14,-108.930909199463,329.861818398925,93.7404982543114,9.56917370545163e-22
308,-64.3477079431105,-0.0105461785419802,58.7333995323297,NA,NA,+,1.14326024294795,NA,NA,+,14,-109.13476831451,330.269536629021,94.1482164844068,7.80440052529702e-22
371,-56.3616235685295,NA,49.1603361977998,NA,NA,+,-9.83980219502476,8.83554160470717,NA,+,14,-109.245009585966,330.490019171933,94.3686990273187,6.98976176262996e-22
310,13.6628055694412,-0.0246356617954176,NA,22.7947702010362,NA,+,-1.41666892726769,NA,NA,+,14,-109.575247698773,331.150495397547,95.029175252933,5.02390922262847e-22
317,12.2285054232111,NA,NA,17.2851853529021,-0.136355981377293,+,-0.487681908436715,NA,NA,+,14,-110.193446651479,332.386893302959,96.2655731583448,2.70745588884717e-22
314,21.0829306880711,-0.0177552218415657,NA,NA,-0.308872642574839,+,10.3390555620588,NA,NA,+,14,-110.66745806831,333.33491613662,97.2135959920057,1.68539168487351e-22
312,-109.467948333617,-0.0236236407873219,88.1699767424205,36.3994889040694,NA,+,6.3991393595372,NA,NA,+,15,-104.405708508216,358.811417016432,122.690096871818,4.94935917587054e-28
375,-88.847718990683,NA,65.3741979745731,33.5515356344061,NA,+,-17.5307567144984,18.9169777538055,NA,+,15,-105.225555829396,360.451111658791,124.329791514177,2.18018729358786e-28
319,-113.51723963568,NA,88.7096236270993,32.6080944530623,-0.00636673157755896,+,2.05819481616545,NA,NA,+,15,-105.460107668735,360.92021533747,124.798895192856,1.72436514052072e-28
316,-59.0166336494425,-0.0131576822158632,57.9644361081664,NA,-0.290028319027148,+,13.9015533823882,NA,NA,+,15,-108.70051467978,367.40102935956,131.279709214946,6.75053744505409e-30
379,-46.1858857441657,NA,43.2158075025533,NA,-0.278245319221617,+,-2.56297753487218,13.2306380166643,NA,+,15,-108.851033933875,367.702067867749,131.580747723135,5.80722521562056e-30
372,-56.4712389845151,-0.00994252599998925,51.308832218156,NA,NA,+,-5.00516721873866,5.8898208748259,NA,+,15,-109.119440500776,368.238881001551,132.117560856937,4.44018615429648e-30
318,16.3185895864738,-0.0253513507518077,NA,21.0395364644028,-0.165291391973447,+,5.74188789882017,NA,NA,+,15,-109.451875467756,368.903750935511,132.782430790897,3.18439187022512e-30
445,12.746494673234,NA,NA,16.4624599241954,-0.16481570052426,+,0.650652055145788,NA,0.00823356790391628,+,15,-110.190614811455,370.381229622911,134.259909478297,1.52123421895263e-30
376,-92.2510608464645,-0.0224129673689666,71.7927360966199,36.8112912562844,NA,+,-7.37949470282346,13.2560572722336,NA,+,16,-104.281215547492,421.895764428317,185.774444283703,9.90733809961168e-42
320,-108.279377571448,-0.0237801539417848,87.7210733223962,35.9590093548827,-0.0349573732510595,+,7.87330512621039,NA,NA,+,16,-104.396683278185,422.126699889704,186.00537974509,8.82693616356733e-42
447,-125.906575432138,NA,94.2067728603383,40.8592813581066,0.254267406093379,+,-7.88671524183043,NA,-0.0730726169286321,+,16,-105.119601242122,423.572535817578,187.451215672964,4.28401224171041e-42
383,-87.4416948572026,NA,64.5830270298183,33.1848414014682,-0.0287378381789627,+,-16.6951323412077,19.2607308916679,NA,+,16,-105.219985558147,423.773304449628,187.651984305014,3.87484512435772e-42
380,-45.4582339948623,-0.0122414850493748,45.3571623295078,NA,-0.301832603622052,+,4.00641281005853,9.97637255715072,NA,+,16,-108.655254450771,430.643842234876,194.522522090262,1.24834902019778e-43
446,15.8714437488637,-0.0255269406340549,NA,21.8207395209509,-0.139367944906839,+,4.74013134070122,NA,-0.00755779011050286,+,16,-109.449342704057,432.232018741448,196.110698596834,5.64245206415978e-44
448,-122.957726291463,-0.0257317972750234,94.3434617285915,46.2959602180778,0.280527449519795,+,-3.77680466603682,NA,-0.0891086732328353,+,17,-103.835071216378,547.670142432757,311.548822288143,4.83501491342729e-69
384,-89.852614237248,-0.0225846612865102,70.4776269472184,36.2039428652178,-0.049554910890259,+,-5.86079851976781,13.8054524746143,NA,+,17,-104.263058809536,548.526117619072,312.404797474458,3.15155701192213e-69
511,-100.219261588919,NA,70.5333470665665,41.2931835928152,0.228292223681874,+,-26.0638920239267,18.8298447116406,-0.0719218473456182,+,17,-104.882273431971,549.764546863941,313.643226719327,1.69669458705119e-69
512,-105.632522426566,-0.0245910285833404,78.2500137207847,46.3497960496351,0.261711704329326,+,-16.3113957104178,12.7959098018086,-0.0876157352746478,+,18,-103.713882035582,927.427764071164,691.30644392655,1.66371161599111e-151
