ID	loc	Sample_number	Year_collect	Length	Weight	samp	clust
PM_SWN_012	SWN	801	2019	44	0.072	SWN_2019	clust2
PM_SWN_013	SWN	802	2019	43	0.064	SWN_2019	clust2
PM_SWN_014	SWN	803	2019	42	0.046	SWN_2019	clust2
PM_SWN_015	SWN	804	2019	52	0.14	SWN_2019	clust2
PM_SWN_016	SWN	805	2019	53	0.18	SWN_2019	clust2
PM_SWN_017	SWN	806	2019	45	0.091	SWN_2019	clust2
PM_SWN_018	SWN	807	2019	40	0.049	SWN_2019	clust2
PM_SWN_019	SWN	808	2019	54	0.167	SWN_2019	clust2
PM_SWN_020	SWN	809	2019	47	0.104	SWN_2019	clust2
PM_SWN_021	SWN	810	2019	49	0.085	SWN_2019	clust2
PM_SWN_022	SWN	811	2019	53	0.136	SWN_2019	clust2
PM_SWN_023	SWN	812	2019	44	0.082	SWN_2019	clust2
PM_SWN_024	SWN	813	2019	51	0.132	SWN_2019	clust2
PM_SWN_025	SWN	814	2019	49	0.104	SWN_2019	clust2
PM_SWN_026	SWN	815	2019	49	0.099	SWN_2019	clust2
PM_SWN_027	SWN	816	2019	52	0.157	SWN_2019	clust2
PM_SWN_028	SWN	817	2019	50	0.126	SWN_2019	clust2
PM_SWN_029	SWN	818	2019	51	0.134	SWN_2019	clust2
PM_SWN_030	SWN	819	2019	45	0.079	SWN_2019	clust2
PM_SWN_031	SWN	820	2019	44	0.096	SWN_2019	clust2
PM_SWN_032	SWN	821	2019	52	0.16	SWN_2019	clust2
PM_SWN_033	SWN	822	2019	48	0.1	SWN_2019	clust2
PM_SWN_034	SWN	823	2019	54	0.176	SWN_2019	clust2
PM_SWN_035	SWN	824	2019	49	0.105	SWN_2019	clust2
PM_SWN_036	SWN	825	2019	49	0.098	SWN_2019	clust2
PM_SWN_037	SWN	826	2019	48	0.103	SWN_2019	clust2
PM_SWN_038	SWN	827	2019	46	0.108	SWN_2019	clust2
PM_SWN_039	SWN	828	2019	51	0.112	SWN_2019	clust2
PM_MAN_001	MAN	829	2019	30	0.021	MAN_2019	clust1
PM_MAN_002	MAN	830	2019	31	0.021	MAN_2019	clust1
PM_MAN_003	MAN	831	2019	38	0.042	MAN_2019	clust1
PM_MAN_004	MAN	832	2019	46	0.076	MAN_2019	clust2
PM_MAN_005	MAN	833	2019	35	0.034	MAN_2019	clust1
PM_MAN_006	MAN	834	2019	46	0.083	MAN_2019	clust2
PM_MAN_007	MAN	835	2019	39	0.05	MAN_2019	clust1
PM_MAN_008	MAN	836	2019	36	0.03	MAN_2019	clust1
PM_MAN_009	MAN	837	2019	35	0.035	MAN_2019	clust1
PM_MAN_010	MAN	838	2019	38	0.05	MAN_2019	clust1
PM_MAN_011	MAN	839	2019	33	0.026	MAN_2019	clust1
PM_MAN_012	MAN	840	2019	44	0.063	MAN_2019	clust1
PM_MAN_013	MAN	841	2019	45	0.083	MAN_2019	clust1
PM_MAN_014	MAN	842	2019	43	0.059	MAN_2019	clust1
PM_MAN_015	MAN	843	2019	41	0.062	MAN_2019	clust1
PM_MAN_016	MAN	844	2019	48	0.085	MAN_2019	clust2
PM_MAN_017	MAN	845	2019	43	0.066	MAN_2019	clust1
PM_MAN_018	MAN	846	2019	30	0.018	MAN_2019	clust1
PM_MAN_019	MAN	847	2019	33	0.023	MAN_2019	clust1
PM_MAN_020	MAN	848	2019	39	0.043	MAN_2019	clust1
PM_MAN_021	MAN	849	2019	37	0.047	MAN_2019	clust1
PM_MAN_022	MAN	850	2019	45	0.111	MAN_2019	clust1
PM_MAN_023	MAN	851	2019	39	0.054	MAN_2019	clust1
PM_MAN_024	MAN	852	2019	34	0.04	MAN_2019	clust1
PM_MAN_025	MAN	853	2019	41	0.074	MAN_2019	clust1
PM_MAN_026	MAN	854	2019	29	0.018	MAN_2019	clust1
PM_MAN_027	MAN	855	2019	41	0.05	MAN_2019	clust1
PM_MAN_028	MAN	856	2019	37	0.038	MAN_2019	clust1
PM_MAN_029	MAN	857	2019	36	0.037	MAN_2019	clust1
PM_MAN_030	MAN	858	2019	33	0.024	MAN_2019	clust1
PM_MAN_031	MAN	859	2019	43	0.077	MAN_2019	clust1
PM_MAN_032	MAN	860	2019	30	0.024	MAN_2019	clust1
PM_MAN_033	MAN	861	2019	29	0.01	MAN_2019	clust1
PM_MAN_034	MAN	862	2019	57	0.135	MAN_2019	clust2
PM_MAN_035	MAN	863	2019	51	0.086	MAN_2019	clust2
PM_MAN_036	MAN	864	2019	50	0.126	MAN_2019	clust2
PM_MAN_037	MAN	865	2019	51	0.075	MAN_2019	clust2
PM_MAN_038	MAN	866	2019	50	0.064	MAN_2019	clust2
PM_MAN_039	MAN	867	2019	52	0.08	MAN_2019	clust2
PM_MAN_040	MAN	868	2019	50	0.081	MAN_2019	clust2
PM_MAN_041	MAN	869	2019	56	0.13	MAN_2019	clust2
PM_MAN_042	MAN	870	2019	53	0.088	MAN_2019	clust2
PM_MAN_043	MAN	871	2019	48	0.074	MAN_2019	clust2
PM_MAN_044	MAN	872	2019	50	0.128	MAN_2019	clust2
PM_MAN_045	MAN	873	2019	55	0.119	MAN_2019	clust2
PM_MAN_046	MAN	874	2019	42	0.045	MAN_2019	clust1
PM_MAN_047	MAN	875	2019	52	0.097	MAN_2019	clust2
PM_MAN_048	MAN	876	2019	50	0.087	MAN_2019	clust2
PM_MAN_049	MAN	877	2019	43	0.067	MAN_2019	clust1
PM_MAN_050	MAN	878	2019	47	0.092	MAN_2019	clust2
PM_MAN_051	MAN	879	2019	54	0.126	MAN_2019	clust2
PM_MAN_052	MAN	880	2019	47	0.08	MAN_2019	clust2
PM_MAN_053	MAN	881	2019	50	0.081	MAN_2019	clust2
PM_MAN_054	MAN	882	2019	51	0.112	MAN_2019	clust2
PM_MAN_055	MAN	883	2019	54	0.108	MAN_2019	clust2
PM_MAN_056	MAN	884	2019	55	0.154	MAN_2019	clust2
PM_MAN_057	MAN	885	2019	55	0.154	MAN_2019	clust2
PM_MAN_058	MAN	886	2019	48	0.062	MAN_2019	clust2
PM_MAN_059	MAN	887	2019	58	0.155	MAN_2019	clust2
PM_MAN_060	MAN	888	2019	43	0.064	MAN_2019	clust1
PM_MAN_061	MAN	889	2019	53	0.115	MAN_2019	clust2
PM_MAN_062	MAN	890	2019	53	0.083	MAN_2019	clust2
PM_MAN_063	MAN	891	2019	44	0.058	MAN_2019	clust1
PM_MAN_064	MAN	892	2019	48	0.08	MAN_2019	clust2
PM_MAN_065	MAN	893	2019	58	0.159	MAN_2019	clust2
PM_MAN_066	MAN	894	2019	49	0.088	MAN_2019	clust2
PM_MAN_067	MAN	895	2019	53	0.1	MAN_2019	clust2
PM_MAN_068	MAN	896	2019	52	0.109	MAN_2019	clust2
PM_MAN_069	MAN	897	2019	48	0.078	MAN_2019	clust2
PM_MAN_070	MAN	898	2019	50	0.097	MAN_2019	clust2
PM_MAN_071	MAN	899	2019	55	0.137	MAN_2019	clust2
PM_MAN_072	MAN	900	2019	48	0.074	MAN_2019	clust2
PM_MAN_073	MAN	901	2019	49	0.073	MAN_2019	clust2
PM_MAN_074	MAN	902	2019	46	0.055	MAN_2019	clust2
PM_MAN_075	MAN	903	2019	40	0.033	MAN_2019	clust1
PM_MAN_076	MAN	904	2019	50	0.093	MAN_2019	clust2
PM_MAN_077	MAN	905	2019	54	0.125	MAN_2019	clust2
PM_MAN_078	MAN	906	2019	47	0.075	MAN_2019	clust2
PM_MAN_079	MAN	907	2019	58	0.175	MAN_2019	clust2
PM_MAN_080	MAN	908	2019	54	0.097	MAN_2019	clust2
PM_MAN_081	MAN	909	2019	43	0.061	MAN_2019	clust1
PM_MAN_082	MAN	910	2019	56	0.133	MAN_2019	clust2
PM_MAN_083	MAN	911	2019	58	0.147	MAN_2019	clust2
PM_MAN_084	MAN	912	2019	51	0.091	MAN_2019	clust2
PM_MAN_085	MAN	913	2019	44	0.067	MAN_2019	clust1
PM_MAN_086	MAN	914	2019	51	0.102	MAN_2019	clust2
PM_MAN_087	MAN	915	2019	58	0.157	MAN_2019	clust2
PM_MAN_088	MAN	916	2019	57	0.139	MAN_2019	clust2
PM_MAN_089	MAN	917	2019	54	0.134	MAN_2019	clust2
PM_MAN_090	MAN	918	2019	53	0.134	MAN_2019	clust2
PM_MAN_091	MAN	919	2019	54	0.078	MAN_2019	clust2
PM_MAN_092	MAN	920	2019	52	0.094	MAN_2019	clust2
PM_MAN_093	MAN	921	2019	56	0.1	MAN_2019	clust2
PM_MAN_094	MAN	922	2019	45	0.064	MAN_2019	clust1
PM_MAN_095	MAN	923	2019	53	0.122	MAN_2019	clust2
PM_MAN_096	MAN	924	2019	48	0.075	MAN_2019	clust2
PM_MAN_097	MAN	925	2019	50	0.102	MAN_2019	clust2
PM_MAN_098	MAN	926	2019	58	0.158	MAN_2019	clust2
PM_MAN_099	MAN	927	2019	51	0.132	MAN_2019	clust2
PM_MAN_100	MAN	928	2019	55	0.111	MAN_2019	clust2
PM_MAN_101	MAN	929	2019	57	0.132	MAN_2019	clust2
PM_MAN_102	MAN	930	2019	56	0.121	MAN_2019	clust2
PM_MAN_103	MAN	931	2019	42	0.046	MAN_2019	clust1
PM_MAN_104	MAN	932	2019	45	0.057	MAN_2019	clust1
PM_MAN_105	MAN	933	2019	54	0.138	MAN_2019	clust2
PM_MAN_106	MAN	934	2019	43	0.064	MAN_2019	clust1
PM_MAN_107	MAN	935	2019	49	0.079	MAN_2019	clust2
PM_MAN_108	MAN	936	2019	41	0.061	MAN_2019	clust1
PM_MAN_109	MAN	937	2019	53	0.116	MAN_2019	clust2
PM_MAN_110	MAN	938	2019	50	0.095	MAN_2019	clust2
PM_MAN_111	MAN	939	2019	53	0.134	MAN_2019	clust2
PM_MAN_112	MAN	940	2019	49	0.089	MAN_2019	clust2
PM_MAN_113	MAN	941	2019	54	0.109	MAN_2019	clust2
PM_MAN_114	MAN	942	2019	50	0.105	MAN_2019	clust2
PM_MAN_115	MAN	943	2019	50	0.128	MAN_2019	clust2
PM_MAN_116	MAN	944	2019	47	0.106	MAN_2019	clust2
PM_MAN_117	MAN	945	2019	53	0.099	MAN_2019	clust2
PM_MAN_118	MAN	946	2019	58	0.133	MAN_2019	clust2
PM_MAN_119	MAN	947	2019	48	0.074	MAN_2019	clust2
PM_MAN_120	MAN	948	2019	55	0.154	MAN_2019	clust2
PM_MAN_121	MAN	949	2019	56	0.16	MAN_2019	clust2
PM_MAN_122	MAN	950	2019	50	0.113	MAN_2019	clust2
PM_MAN_123	MAN	951	2019	54	0.145	MAN_2019	clust2
PM_MAN_124	MAN	952	2019	54	0.128	MAN_2019	clust2
PM_MAN_125	MAN	953	2019	53	0.128	MAN_2019	clust2
PM_MAN_126	MAN	954	2019	54	0.125	MAN_2019	clust2
PM_MAN_127	MAN	955	2019	52	0.12	MAN_2019	clust2
PM_MAN_128	MAN	956	2019	49	0.102	MAN_2019	clust2
PM_MAN_129	MAN	957	2019	48	0.095	MAN_2019	clust2
PM_MAN_130	MAN	958	2019	55	0.155	MAN_2019	clust2
PM_MAN_131	MAN	959	2019	52	0.144	MAN_2019	clust2
PM_MAN_132	MAN	960	2019	50	0.118	MAN_2019	clust2
PM_MAN_133	MAN	961	2019	45	0.071	MAN_2019	clust1
PM_MAN_134	MAN	962	2019	55	0.136	MAN_2019	clust2
PM_MAN_135	MAN	963	2019	45	0.087	MAN_2019	clust1
PM_MAN_136	MAN	964	2019	50	0.111	MAN_2019	clust2
PM_MAN_137	MAN	965	2019	51	0.141	MAN_2019	clust2
PM_MAN_138	MAN	966	2019	58	0.183	MAN_2019	clust2
PM_MAN_139	MAN	967	2019	53	0.15	MAN_2019	clust2
PM_MAN_140	MAN	968	2019	53	0.124	MAN_2019	clust2
PM_MAN_141	MAN	969	2019	38	0.093	MAN_2019	clust1
PM_MAN_142	MAN	970	2019	46	0.082	MAN_2019	clust2
PM_MAN_143	MAN	971	2019	53	0.147	MAN_2019	clust2
PM_MAN_144	MAN	972	2019	50	0.09	MAN_2019	clust2
PM_MAN_145	MAN	973	2019	49	0.109	MAN_2019	clust2
PM_MAN_146	MAN	974	2019	50	0.121	MAN_2019	clust2
PM_MAN_147	MAN	975	2019	53	0.139	MAN_2019	clust2
PM_MAN_148	MAN	976	2019	50	0.125	MAN_2019	clust2
PM_MAN_149	MAN	977	2019	48	0.108	MAN_2019	clust2
PM_MAN_150	MAN	978	2019	53	0.15	MAN_2019	clust2
PM_MAN_151	MAN	979	2019	55	0.179	MAN_2019	clust2
PM_MAN_152	MAN	980	2019	49	0.111	MAN_2019	clust2
PM_MAN_153	MAN	981	2019	46	0.086	MAN_2019	clust2
PM_MAN_154	MAN	982	2019	58	0.166	MAN_2019	clust2
PM_MAN_155	MAN	983	2019	53	0.16	MAN_2019	clust2
PM_MAN_156	MAN	984	2019	54	0.161	MAN_2019	clust2
PM_MAN_157	MAN	985	2019	45	0.078	MAN_2019	clust1
PM_MAN_158	MAN	986	2019	54	0.149	MAN_2019	clust2
PM_MAN_159	MAN	987	2019	43	0.065	MAN_2019	clust1
PM_MAN_160	MAN	988	2019	47	0.084	MAN_2019	clust2
PM_MAN_161	MAN	989	2019	55	0.178	MAN_2019	clust2
PM_MAN_162	MAN	990	2019	55	0.184	MAN_2019	clust2
PM_MAN_163	MAN	991	2019	46	0.097	MAN_2019	clust2
PM_MAN_164	MAN	992	2019	54	0.151	MAN_2019	clust2
PM_MAN_165	MAN	993	2019	50	0.124	MAN_2019	clust2
PM_MAN_166	MAN	994	2019	49	0.066	MAN_2019	clust2
PM_MAN_167	MAN	995	2019	46	0.086	MAN_2019	clust2
PM_MAN_168	MAN	996	2019	51	0.107	MAN_2019	clust2
PM_MAN_169	MAN	997	2019	46	0.059	MAN_2019	clust2
PM_MAN_170	MAN	998	2019	41	0.044	MAN_2019	clust1
PM_MAN_171	MAN	999	2019	54	0.133	MAN_2019	clust2
PM_MAN_172	MAN	1000	2019	50	0.088	MAN_2019	clust2
PM_MAN_173	MAN	1001	2019	52	0.129	MAN_2019	clust2
PM_MAN_174	MAN	1002	2019	56	0.161	MAN_2019	clust2
PM_MAN_175	MAN	1003	2019	54	0.16	MAN_2019	clust2
PM_MAN_176	MAN	1004	2019	48	0.082	MAN_2019	clust2
PM_MAN_177	MAN	1005	2019	50	0.094	MAN_2019	clust2
PM_MAN_178	MAN	1006	2019	54	0.137	MAN_2019	clust2
PM_MAN_179	MAN	1007	2019	43	0.049	MAN_2019	clust1
PM_MAN_180	MAN	1008	2019	53	0.125	MAN_2019	clust2
PM_MAN_181	MAN	1009	2019	49	0.096	MAN_2019	clust2
PM_MAN_182	MAN	1010	2019	53	0.152	MAN_2019	clust2
PM_MAN_183	MAN	1011	2019	52	0.129	MAN_2019	clust2
PM_MAN_184	MAN	1012	2019	47	0.063	MAN_2019	clust2
PM_MAN_185	MAN	1013	2019	53	0.154	MAN_2019	clust2
PM_MAN_186	MAN	1014	2019	46	0.067	MAN_2019	clust2
PM_MAN_187	MAN	1015	2019	52	0.127	MAN_2019	clust2
PM_MAN_188	MAN	1016	2019	48	0.087	MAN_2019	clust2
PM_MAN_189	MAN	1017	2019	55	0.153	MAN_2019	clust2
PM_MAN_190	MAN	1018	2019	54	0.119	MAN_2019	clust2
PM_MAN_191	MAN	1019	2019	58	0.138	MAN_2019	clust2
PM_MAN_192	MAN	1020	2019	43	0.056	MAN_2019	clust1
PM_MAN_193	MAN	1021	2019	57	0.176	MAN_2019	clust2
PM_MAN_194	MAN	1022	2019	56	0.128	MAN_2019	clust2
PM_MAN_195	MAN	1023	2019	50	0.147	MAN_2019	clust2
PM_MAN_196	MAN	1024	2019	48	0.076	MAN_2019	clust2
PM_MAN_197	MAN	1025	2019	42	0.069	MAN_2019	clust1
PM_MAN_198	MAN	1026	2019	52	0.145	MAN_2019	clust2
PM_MAN_199	MAN	1027	2019	50	0.11	MAN_2019	clust2
PM_MAN_200	MAN	1028	2019	50	0.105	MAN_2019	clust2
PM_MAN_201	MAN	1029	2019	58	0.121	MAN_2019	clust2
PM_CHE_058	CHE	1030	2019	21	0.009	CHE_2019	clust2
PM_CHE_059	CHE	1031	2019	23	0.01	CHE_2019	clust2
PM_CHE_060	CHE	1032	2019	21	0.01	CHE_2019	clust2
PM_CHE_061	CHE	1033	2019	21	0.011	CHE_2019	clust2
PM_CHE_062	CHE	1034	2019	18	0.007	CHE_2019	clust2
PM_CHE_063	CHE	1035	2019	18	0.006	CHE_2019	clust2
PM_CHE_064	CHE	1036	2019	18	0.008	CHE_2019	clust2
PM_CHE_065	CHE	1037	2019	25	0.014	CHE_2019	clust2
PM_CHE_066	CHE	1038	2019	21	0.007	CHE_2019	clust2
PM_CHE_067	CHE	1039	2019	23	0.007	CHE_2019	clust2
PM_CHE_068	CHE	1040	2019	22	0.011	CHE_2019	clust2
PM_CHE_069	CHE	1041	2019	19	0.005	CHE_2019	clust2
PM_CHE_070	CHE	1042	2019	22	0.01	CHE_2019	clust2
PM_CHE_071	CHE	1043	2019	24	0.013	CHE_2019	clust2
PM_CHE_072	CHE	1044	2019	22	0.008	CHE_2019	clust2
PM_CHE_073	CHE	1045	2019	21	0.006	CHE_2019	clust2
PM_CHE_074	CHE	1046	2019	18	0.003	CHE_2019	clust2
PM_CHE_075	CHE	1047	2019	24	0.008	CHE_2019	clust2
PM_CHE_076	CHE	1048	2019	18	0.006	CHE_2019	clust2
PM_CHE_077	CHE	1049	2019	20	0.01	CHE_2019	clust2
PM_CHE_078	CHE	1050	2019	17	0.007	CHE_2019	clust2
PM_CHE_079	CHE	1051	2019	16	0.004	CHE_2019	clust2
PM_CHE_080	CHE	1052	2019	24	0.011	CHE_2019	clust2
PM_CHE_081	CHE	1053	2019	20	0.004	CHE_2019	clust2
PM_CHE_082	CHE	1054	2019	25	0.013	CHE_2019	clust2
PM_CHE_083	CHE	1055	2019	18	0.005	CHE_2019	clust2
PM_CHE_084	CHE	1056	2019	23	0.011	CHE_2019	clust2
PM_CHE_085	CHE	1057	2019	15	0.002	CHE_2019	clust2
PM_CHE_086	CHE	1058	2019	20	0.007	CHE_2019	clust2
PM_CHE_087	CHE	1059	2019	19	0.008	CHE_2019	clust2
PM_CHE_088	CHE	1060	2019	25	0.009	CHE_2019	clust2
PM_CHE_089	CHE	1061	2019	25	0.01	CHE_2019	clust2
PM_CHE_090	CHE	1062	2019	25	0.01	CHE_2019	clust2
PM_CHE_091	CHE	1063	2019	16	0.002	CHE_2019	clust2
PM_CHE_092	CHE	1064	2019	16	0.003	CHE_2019	clust2
PM_CHE_093	CHE	1065	2019	18	0.002	CHE_2019	clust2
PM_CHE_094	CHE	1066	2019	22	0.008	CHE_2019	clust2
PM_CHE_095	CHE	1067	2019	19	0.007	CHE_2019	clust2
PM_CHE_096	CHE	1068	2019	18	0.006	CHE_2019	clust2
PM_CHE_097	CHE	1069	2019	23	0.006	CHE_2019	clust2
PM_CHE_098	CHE	1070	2019	15	0.002	CHE_2019	clust2
PM_CHE_099	CHE	1071	2019	16	0.003	CHE_2019	clust2
PM_CHE_100	CHE	1072	2019	18	0.007	CHE_2019	clust2
PM_CHE_101	CHE	1073	2019	16	0.004	CHE_2019	clust2
PM_CHE_102	CHE	1074	2019	15	0.002	CHE_2019	clust2
PM_CHE_103	CHE	1075	2019	15	0.003	CHE_2019	clust2
PM_CHE_104	CHE	1076	2019	21	0.008	CHE_2019	clust2
PM_CHE_105	CHE	1077	2019	19	0.006	CHE_2019	clust2
PM_CHE_106	CHE	1078	2019	22	0.01	CHE_2019	clust2
PM_CHE_107	CHE	1079	2019	18	0.005	CHE_2019	clust2
PM_CHE_108	CHE	1080	2019	20	0.011	CHE_2019	clust2
PM_BEI_001	BEI	1081	2019	44	0.11	BEI_2019	clust1
PM_BEI_002	BEI	1082	2019	34	0.038	BEI_2019	clust1
PM_BEI_003	BEI	1083	2019	40	0.06	BEI_2019	clust1
PM_BEI_004	BEI	1084	2019	34	0.039	BEI_2019	clust1
PM_BEI_005	BEI	1085	2019	30	0.025	BEI_2019	clust1
PM_BEI_006	BEI	1086	2019	38	0.051	BEI_2019	clust1
PM_BEI_007	BEI	1087	2019	38	0.038	BEI_2019	clust1
PM_BEI_008	BEI	1088	2019	40	0.062	BEI_2019	clust1
PM_BEI_009	BEI	1089	2019	51	0.082	BEI_2019	clust1
PM_BEI_010	BEI	1090	2019	40	0.066	BEI_2019	clust1
PM_BEI_011	BEI	1091	2019	40	0.057	BEI_2019	clust1
PM_BEI_012	BEI	1092	2019	34	0.035	BEI_2019	clust1
PM_BEI_013	BEI	1093	2019	28	0.017	BEI_2019	clust1
PM_BEI_014	BEI	1094	2019	32	0.022	BEI_2019	clust1
PM_BEI_015	BEI	1095	2019	35	0.042	BEI_2019	clust1
PM_BEI_016	BEI	1096	2019	38	0.046	BEI_2019	clust1
PM_BEI_017	BEI	1097	2019	42	0.077	BEI_2019	clust1
PM_BEI_018	BEI	1098	2019	37	0.039	BEI_2019	clust1
PM_BEI_019	BEI	1099	2019	42	0.064	BEI_2019	clust1
PM_BEI_020	BEI	1100	2019	38	0.053	BEI_2019	clust1
PM_BEI_021	BEI	1101	2019	45	0.085	BEI_2019	clust1
PM_BEI_022	BEI	1102	2019	39	0.055	BEI_2019	clust1
PM_BEI_023	BEI	1103	2019	36	0.046	BEI_2019	clust1
PM_BEI_024	BEI	1104	2019	41	0.07	BEI_2019	clust1
PM_BEI_025	BEI	1105	2019	40	0.056	BEI_2019	clust1
PM_BEI_026	BEI	1106	2019	37	0.028	BEI_2019	clust1
PM_BEI_027	BEI	1107	2019	38	0.049	BEI_2019	clust1
PM_BEI_028	BEI	1108	2019	36	0.053	BEI_2019	clust1
PM_BEI_029	BEI	1109	2019	40	0.062	BEI_2019	clust1
PM_BEI_030	BEI	1110	2019	31	0.03	BEI_2019	clust1
PM_BEI_031	BEI	1111	2019	38	0.04	BEI_2019	clust1
PM_BEI_032	BEI	1112	2019	35	0.033	BEI_2019	clust1
PM_BEI_033	BEI	1113	2019	43	0.083	BEI_2019	clust1
PM_BEI_034	BEI	1114	2019	39	0.061	BEI_2019	clust1
PM_BEI_035	BEI	1115	2019	35	0.045	BEI_2019	clust1
PM_BEI_036	BEI	1116	2019	35	0.035	BEI_2019	clust1
PM_BEI_037	BEI	1117	2019	28	0.021	BEI_2019	clust1
PM_BEI_038	BEI	1118	2019	42	0.082	BEI_2019	clust1
PM_BEI_039	BEI	1119	2019	51	0.138	BEI_2019	clust1
PM_BEI_040	BEI	1120	2019	34	0.033	BEI_2019	clust1
PM_BEI_041	BEI	1121	2019	39	0.049	BEI_2019	clust1
PM_BEI_042	BEI	1122	2019	41	0.077	BEI_2019	clust1
PM_BEI_043	BEI	1123	2019	39	0.061	BEI_2019	clust1
PM_BEI_044	BEI	1124	2019	30	0.026	BEI_2019	clust1
PM_BEI_045	BEI	1125	2019	48	0.121	BEI_2019	clust1
PM_BEI_046	BEI	1126	2019	41	0.071	BEI_2019	clust1
PM_BEI_047	BEI	1127	2019	42	0.095	BEI_2019	clust1
PM_BEI_048	BEI	1128	2019	39	0.049	BEI_2019	clust1
PM_BEI_049	BEI	1129	2019	40	0.055	BEI_2019	clust1
PM_BEI_050	BEI	1130	2019	39	0.046	BEI_2019	clust1
PM_BEI_051	BEI	1131	2019	49	0.142	BEI_2019	clust1
PM_BEI_052	BEI	1132	2019	36	0.038	BEI_2019	clust1
